station,variable,doy,lo,med,hi,current
"RREC, Stuttgart",rel_sw_24in,221,0.276,0.346,0.576,NA
"RREC, Stuttgart",rel_sw_24in,222,0.267,0.332,0.566,NA
"RREC, Stuttgart",rel_sw_24in,223,0.277,0.341,0.552,NA
"RREC, Stuttgart",rel_sw_24in,224,0.262,0.34,0.533,NA
"RREC, Stuttgart",rel_sw_24in,225,0.265,0.338,0.514,NA
"RREC, Stuttgart",rel_sw_24in,226,0.249,0.328,0.497,NA
"RREC, Stuttgart",rel_sw_24in,227,0.257,0.332,0.502,NA
"RREC, Stuttgart",rel_sw_24in,228,0.237,0.323,0.489,NA
"RREC, Stuttgart",rel_sw_24in,229,0.248,0.328,0.481,NA
"RREC, Stuttgart",rel_sw_24in,230,0.229,0.329,0.497,NA
"RREC, Stuttgart",rel_sw_24in,231,0.245,0.32,0.492,NA
"RREC, Stuttgart",rel_sw_24in,232,0.228,0.325,0.525,NA
"RREC, Stuttgart",rel_sw_24in,233,0.236,0.316,0.517,NA
"RREC, Stuttgart",rel_sw_24in,234,0.225,0.31,0.506,NA
"RREC, Stuttgart",rel_sw_24in,235,0.232,0.296,0.495,NA
"RREC, Stuttgart",rel_sw_24in,236,0.216,0.304,0.484,NA
"RREC, Stuttgart",rel_sw_24in,237,0.229,0.297,0.472,NA
"RREC, Stuttgart",rel_sw_24in,238,0.212,0.294,0.462,NA
"RREC, Stuttgart",rel_sw_24in,239,0.222,0.289,0.471,NA
"RREC, Stuttgart",rel_sw_24in,240,0.204,0.293,0.466,NA
"RREC, Stuttgart",rel_sw_24in,241,0.218,0.292,0.49,NA
"RREC, Stuttgart",rel_sw_24in,242,0.199,0.296,0.494,NA
"RREC, Stuttgart",rel_sw_24in,243,0.213,0.295,0.53,NA
"RREC, Stuttgart",rel_sw_24in,244,0.199,0.299,0.562,NA
"RREC, Stuttgart",rel_sw_24in,245,0.213,0.295,0.592,NA
"RREC, Stuttgart",rel_sw_24in,246,0.195,0.298,0.618,NA
"RREC, Stuttgart",rel_sw_24in,247,0.207,0.3,0.622,NA
"RREC, Stuttgart",rel_sw_24in,248,0.188,0.301,0.618,NA
"RREC, Stuttgart",rel_sw_24in,249,0.213,0.298,0.614,NA
"RREC, Stuttgart",rel_sw_24in,250,0.201,0.292,0.61,NA
"RREC, Stuttgart",rel_sw_24in,251,0.221,0.292,0.6,NA
"RREC, Stuttgart",rel_sw_24in,252,0.208,0.292,0.588,NA
"RREC, Stuttgart",rel_sw_24in,253,0.219,0.29,0.576,NA
"RREC, Stuttgart",rel_sw_24in,254,0.222,0.296,0.563,NA
"RREC, Stuttgart",rel_sw_24in,255,0.222,0.305,0.55,NA
"RREC, Stuttgart",rel_sw_24in,256,0.225,0.308,0.549,NA
"RREC, Stuttgart",rel_sw_24in,257,0.215,0.31,0.57,NA
"RREC, Stuttgart",rel_sw_24in,258,0.222,0.312,0.618,NA
"RREC, Stuttgart",rel_sw_24in,259,0.213,0.307,0.66,NA
"RREC, Stuttgart",rel_sw_24in,260,0.226,0.318,0.691,NA
"RREC, Stuttgart",rel_sw_24in,261,0.219,0.316,0.706,NA
"RREC, Stuttgart",rel_sw_24in,262,0.212,0.34,0.703,NA
"RREC, Stuttgart",rel_sw_24in,263,0.23,0.339,0.693,NA
"RREC, Stuttgart",rel_sw_24in,264,0.227,0.355,0.7,NA
"RREC, Stuttgart",rel_sw_24in,265,0.221,0.364,0.688,NA
"RREC, Stuttgart",rel_sw_24in,266,0.221,0.365,0.68,NA
"RREC, Stuttgart",rel_sw_24in,267,0.227,0.366,0.687,NA
"RREC, Stuttgart",rel_sw_24in,268,0.226,0.368,0.668,NA
"RREC, Stuttgart",rel_sw_24in,269,0.224,0.366,0.645,NA
"RREC, Stuttgart",rel_sw_24in,270,0.222,0.364,0.62,NA
"RREC, Stuttgart",rel_sw_24in,271,0.22,0.363,0.604,NA
"RREC, Stuttgart",rel_sw_24in,272,0.219,0.361,0.612,NA
"RREC, Stuttgart",rel_sw_24in,273,0.217,0.36,0.598,NA
"RREC, Stuttgart",rel_sw_24in,274,0.218,0.36,0.583,NA
"RREC, Stuttgart",rel_sw_24in,275,0.223,0.366,0.576,NA
"RREC, Stuttgart",rel_sw_24in,276,0.223,0.377,0.566,NA
"RREC, Stuttgart",rel_sw_24in,277,0.222,0.374,0.616,NA
"RREC, Stuttgart",rel_sw_24in,278,0.221,0.375,0.608,NA
"RREC, Stuttgart",rel_sw_24in,279,0.22,0.379,0.612,NA
"RREC, Stuttgart",rel_sw_24in,280,0.22,0.389,0.61,NA
"RREC, Stuttgart",rel_sw_24in,281,0.219,0.385,0.625,NA
"RREC, Stuttgart",rel_sw_24in,282,0.219,0.384,0.675,NA
"RREC, Stuttgart",rel_sw_24in,283,0.218,0.383,0.664,NA
"RREC, Stuttgart",rel_sw_24in,284,0.217,0.398,0.667,NA
"RREC, Stuttgart",rel_sw_24in,285,0.217,0.394,0.676,NA
"RREC, Stuttgart",rel_sw_24in,286,0.216,0.396,0.734,NA
"RREC, Stuttgart",rel_sw_24in,287,0.215,0.404,0.719,NA
"RREC, Stuttgart",rel_sw_24in,288,0.215,0.421,0.709,NA
"RREC, Stuttgart",rel_sw_24in,289,0.214,0.424,0.689,NA
"RREC, Stuttgart",rel_sw_24in,290,0.214,0.42,0.668,NA
"RREC, Stuttgart",rel_sw_24in,291,0.213,0.417,0.646,NA
"RREC, Stuttgart",rel_sw_24in,292,0.212,0.418,0.623,NA
"RREC, Stuttgart",rel_sw_24in,293,0.212,0.418,0.619,NA
"RREC, Stuttgart",rel_sw_24in,294,0.211,0.434,0.617,NA
"RREC, Stuttgart",rel_sw_24in,295,0.211,0.433,0.687,NA
"RREC, Stuttgart",rel_sw_24in,296,0.22,0.443,0.688,NA
"RREC, Stuttgart",rel_sw_24in,297,0.22,0.442,0.697,NA
"RREC, Stuttgart",rel_sw_24in,298,0.219,0.443,0.69,NA
"RREC, Stuttgart",rel_sw_24in,299,0.249,0.443,0.689,NA
"RREC, Stuttgart",rel_sw_24in,300,0.251,0.445,0.712,NA
"RREC, Stuttgart",rel_sw_24in,301,0.252,0.473,0.712,NA
"RREC, Stuttgart",rel_sw_24in,302,0.25,0.472,0.771,NA
"RREC, Stuttgart",rel_sw_24in,303,0.249,0.471,0.831,NA
"RREC, Stuttgart",rel_sw_24in,304,0.248,0.472,0.809,NA
"RREC, Stuttgart",rel_sw_24in,305,0.247,0.492,0.791,NA
"RREC, Stuttgart",rel_sw_24in,306,0.246,0.49,0.773,NA
"RREC, Stuttgart",rel_sw_24in,307,0.291,0.489,0.756,NA
"RREC, Stuttgart",rel_sw_24in,308,0.304,0.487,0.74,NA
"RREC, Stuttgart",rel_sw_24in,309,0.338,0.497,0.727,NA
"RREC, Stuttgart",rel_sw_24in,310,0.34,0.508,0.714,NA
"RREC, Stuttgart",rel_sw_24in,311,0.348,0.504,0.701,NA
"RREC, Stuttgart",rel_sw_24in,312,0.345,0.501,0.689,NA
"RREC, Stuttgart",rel_sw_24in,313,0.343,0.508,0.676,NA
"RREC, Stuttgart",rel_sw_24in,314,0.342,0.506,0.664,NA
"RREC, Stuttgart",rel_sw_24in,315,0.34,0.503,0.69,NA
"RREC, Stuttgart",rel_sw_24in,316,0.339,0.515,0.688,NA
"RREC, Stuttgart",rel_sw_24in,317,0.35,0.514,0.684,NA
"RREC, Stuttgart",rel_sw_24in,318,0.346,0.519,0.679,NA
"RREC, Stuttgart",rel_sw_24in,319,0.358,0.513,0.662,NA
"RREC, Stuttgart",rel_sw_24in,320,0.357,0.524,0.644,NA
"RREC, Stuttgart",rel_sw_24in,321,0.355,0.53,0.636,NA
"RREC, Stuttgart",rel_sw_24in,322,0.354,0.525,0.634,NA
"RREC, Stuttgart",rel_sw_24in,323,0.384,0.519,0.632,NA
"RREC, Stuttgart",rel_sw_24in,324,0.381,0.519,0.681,NA
"RREC, Stuttgart",rel_sw_24in,325,0.378,0.53,0.681,NA
"RREC, Stuttgart",rel_sw_24in,326,0.378,0.526,0.675,NA
"RREC, Stuttgart",rel_sw_24in,327,0.383,0.53,0.665,NA
"RREC, Stuttgart",rel_sw_24in,328,0.38,0.535,0.665,NA
"RREC, Stuttgart",rel_sw_24in,329,0.383,0.54,0.675,NA
"RREC, Stuttgart",rel_sw_24in,330,0.38,0.548,0.694,NA
"RREC, Stuttgart",rel_sw_24in,331,0.376,0.549,0.705,NA
"RREC, Stuttgart",rel_sw_24in,332,0.373,0.546,0.689,NA
"RREC, Stuttgart",rel_sw_24in,333,0.371,0.552,0.725,NA
"RREC, Stuttgart",rel_sw_24in,334,0.369,0.564,0.723,NA
"RREC, Stuttgart",rel_sw_24in,335,0.367,0.556,0.715,NA
"RREC, Stuttgart",rel_sw_24in,336,0.375,0.553,0.707,NA
"RREC, Stuttgart",rel_sw_24in,337,0.393,0.549,0.697,NA
"RREC, Stuttgart",rel_sw_24in,338,0.392,0.559,0.699,NA
"RREC, Stuttgart",rel_sw_24in,339,0.391,0.552,0.721,NA
"RREC, Stuttgart",rel_sw_24in,340,0.391,0.557,0.711,NA
"RREC, Stuttgart",rel_sw_24in,341,0.391,0.558,0.702,NA
"RREC, Stuttgart",rel_sw_24in,342,0.439,0.559,0.719,NA
"RREC, Stuttgart",rel_sw_24in,343,0.454,0.557,0.713,NA
"RREC, Stuttgart",rel_sw_24in,344,0.454,0.56,0.708,NA
"RREC, Stuttgart",rel_sw_24in,345,0.453,0.556,0.704,NA
"RREC, Stuttgart",rel_sw_24in,346,0.453,0.56,0.703,NA
"RREC, Stuttgart",rel_sw_24in,347,0.451,0.57,0.728,NA
"RREC, Stuttgart",rel_sw_24in,348,0.45,0.574,0.719,NA
"RREC, Stuttgart",rel_sw_24in,349,0.459,0.568,0.727,NA
"RREC, Stuttgart",rel_sw_24in,350,0.458,0.579,0.777,NA
"RREC, Stuttgart",rel_sw_24in,351,0.49,0.574,0.819,NA
"RREC, Stuttgart",rel_sw_24in,352,0.489,0.58,0.796,NA
"RREC, Stuttgart",rel_sw_24in,353,0.487,0.573,0.79,NA
"RREC, Stuttgart",rel_sw_24in,354,0.486,0.571,0.784,NA
"RREC, Stuttgart",rel_sw_24in,355,0.485,0.579,0.757,NA
"RREC, Stuttgart",rel_sw_24in,356,0.482,0.57,0.767,NA
"RREC, Stuttgart",rel_sw_24in,357,0.479,0.572,0.751,NA
"RREC, Stuttgart",rel_sw_24in,358,0.498,0.571,0.794,NA
"RREC, Stuttgart",rel_sw_24in,359,0.496,0.573,0.783,NA
"RREC, Stuttgart",rel_sw_24in,360,0.494,0.569,0.798,NA
"RREC, Stuttgart",rel_sw_24in,361,0.493,0.579,0.839,NA
"RREC, Stuttgart",rel_sw_24in,362,0.491,0.574,0.823,NA
"RREC, Stuttgart",rel_sw_24in,363,0.487,0.575,0.803,NA
"RREC, Stuttgart",rel_sw_24in,364,0.486,0.577,0.789,NA
"RREC, Stuttgart",rel_sw_24in,365,0.483,0.58,0.808,NA
"RREC, Stuttgart",rel_sw_24in,366,0.533,0.58,0.712,NA
"RREC, Stuttgart",rel_sw_6in,1,0.503,0.515,0.67,0.504
"RREC, Stuttgart",rel_sw_6in,2,0.491,0.514,0.78,0.518
"RREC, Stuttgart",rel_sw_6in,3,0.482,0.514,0.813,0.512
"RREC, Stuttgart",rel_sw_6in,4,0.471,0.519,0.702,0.5
"RREC, Stuttgart",rel_sw_6in,5,0.457,0.536,0.668,0.488
"RREC, Stuttgart",rel_sw_6in,6,0.444,0.531,0.799,0.472
"RREC, Stuttgart",rel_sw_6in,7,0.437,0.527,0.747,0.457
"RREC, Stuttgart",rel_sw_6in,8,0.421,0.537,0.693,0.458
"RREC, Stuttgart",rel_sw_6in,9,0.439,0.546,0.695,0.532
"RREC, Stuttgart",rel_sw_6in,10,0.44,0.542,0.725,0.575
"RREC, Stuttgart",rel_sw_6in,11,0.427,0.537,0.869,0.541
"RREC, Stuttgart",rel_sw_6in,12,0.417,0.537,0.792,0.521
"RREC, Stuttgart",rel_sw_6in,13,0.411,0.524,0.853,0.505
"RREC, Stuttgart",rel_sw_6in,14,0.406,0.516,0.826,0.499
"RREC, Stuttgart",rel_sw_6in,15,0.401,0.512,0.899,0.485
"RREC, Stuttgart",rel_sw_6in,16,0.396,0.523,0.774,0.475
"RREC, Stuttgart",rel_sw_6in,17,0.419,0.534,0.688,0.469
"RREC, Stuttgart",rel_sw_6in,18,0.424,0.542,0.809,0.462
"RREC, Stuttgart",rel_sw_6in,19,0.417,0.533,0.743,0.45
"RREC, Stuttgart",rel_sw_6in,20,0.411,0.536,0.759,0.444
"RREC, Stuttgart",rel_sw_6in,21,0.411,0.528,0.667,0.553
"RREC, Stuttgart",rel_sw_6in,22,0.406,0.54,0.732,0.526
"RREC, Stuttgart",rel_sw_6in,23,0.405,0.532,0.724,0.536
"RREC, Stuttgart",rel_sw_6in,24,0.403,0.532,0.809,0.673
"RREC, Stuttgart",rel_sw_6in,25,0.402,0.519,0.762,0.685
"RREC, Stuttgart",rel_sw_6in,26,0.397,0.517,0.725,0.628
"RREC, Stuttgart",rel_sw_6in,27,0.393,0.519,0.859,0.587
"RREC, Stuttgart",rel_sw_6in,28,0.391,0.517,0.742,0.559
"RREC, Stuttgart",rel_sw_6in,29,0.387,0.52,0.751,0.535
"RREC, Stuttgart",rel_sw_6in,30,0.383,0.515,0.737,0.524
"RREC, Stuttgart",rel_sw_6in,31,0.38,0.507,0.708,0.519
"RREC, Stuttgart",rel_sw_6in,32,0.376,0.517,0.703,0.512
"RREC, Stuttgart",rel_sw_6in,33,0.388,0.518,0.857,0.501
"RREC, Stuttgart",rel_sw_6in,34,0.409,0.509,0.926,0.527
"RREC, Stuttgart",rel_sw_6in,35,0.393,0.512,0.782,0.513
"RREC, Stuttgart",rel_sw_6in,36,0.418,0.52,0.732,0.499
"RREC, Stuttgart",rel_sw_6in,37,0.429,0.548,0.693,0.478
"RREC, Stuttgart",rel_sw_6in,38,0.423,0.529,0.661,0.459
"RREC, Stuttgart",rel_sw_6in,39,0.417,0.515,0.719,0.449
"RREC, Stuttgart",rel_sw_6in,40,0.413,0.505,0.667,0.441
"RREC, Stuttgart",rel_sw_6in,41,0.408,0.526,0.816,0.434
"RREC, Stuttgart",rel_sw_6in,42,0.406,0.532,0.817,0.44
"RREC, Stuttgart",rel_sw_6in,43,0.402,0.54,0.888,0.429
"RREC, Stuttgart",rel_sw_6in,44,0.408,0.527,0.758,0.423
"RREC, Stuttgart",rel_sw_6in,45,0.412,0.538,0.84,0.56
"RREC, Stuttgart",rel_sw_6in,46,0.411,0.535,0.896,0.704
"RREC, Stuttgart",rel_sw_6in,47,0.409,0.522,0.923,0.625
"RREC, Stuttgart",rel_sw_6in,48,0.413,0.528,0.83,0.578
"RREC, Stuttgart",rel_sw_6in,49,0.431,0.521,0.765,0.54
"RREC, Stuttgart",rel_sw_6in,50,0.425,0.528,0.786,0.513
"RREC, Stuttgart",rel_sw_6in,51,0.42,0.526,0.807,0.497
"RREC, Stuttgart",rel_sw_6in,52,0.417,0.54,0.767,0.498
"RREC, Stuttgart",rel_sw_6in,53,0.413,0.53,0.871,0.483
"RREC, Stuttgart",rel_sw_6in,54,0.422,0.528,0.901,0.475
"RREC, Stuttgart",rel_sw_6in,55,0.416,0.523,0.92,0.468
"RREC, Stuttgart",rel_sw_6in,56,0.417,0.544,0.795,0.462
"RREC, Stuttgart",rel_sw_6in,57,0.412,0.533,0.736,0.464
"RREC, Stuttgart",rel_sw_6in,58,0.407,0.537,0.783,0.456
"RREC, Stuttgart",rel_sw_6in,59,0.403,0.508,0.867,0.451
"RREC, Stuttgart",rel_sw_6in,60,0.399,0.525,0.899,0.446
"RREC, Stuttgart",rel_sw_6in,61,0.399,0.521,0.87,0.442
"RREC, Stuttgart",rel_sw_6in,62,0.395,0.51,0.822,0.437
"RREC, Stuttgart",rel_sw_6in,63,0.391,0.539,0.703,0.433
"RREC, Stuttgart",rel_sw_6in,64,0.387,0.517,0.737,0.429
"RREC, Stuttgart",rel_sw_6in,65,0.383,0.508,0.677,0.426
"RREC, Stuttgart",rel_sw_6in,66,0.38,0.502,0.769,0.562
"RREC, Stuttgart",rel_sw_6in,67,0.376,0.5,0.865,0.609
"RREC, Stuttgart",rel_sw_6in,68,0.373,0.531,0.744,0.673
"RREC, Stuttgart",rel_sw_6in,69,0.425,0.526,0.838,0.618
"RREC, Stuttgart",rel_sw_6in,70,0.426,0.518,0.914,0.72
"RREC, Stuttgart",rel_sw_6in,71,0.421,0.509,0.87,0.624
"RREC, Stuttgart",rel_sw_6in,72,0.417,0.499,0.828,0.556
"RREC, Stuttgart",rel_sw_6in,73,0.433,0.512,0.777,0.528
"RREC, Stuttgart",rel_sw_6in,74,0.44,0.522,0.738,0.607
"RREC, Stuttgart",rel_sw_6in,75,0.439,0.534,0.73,0.555
"RREC, Stuttgart",rel_sw_6in,76,0.433,0.513,0.756,0.518
"RREC, Stuttgart",rel_sw_6in,77,0.433,0.513,0.812,0.493
"RREC, Stuttgart",rel_sw_6in,78,0.429,0.512,0.855,0.48
"RREC, Stuttgart",rel_sw_6in,79,0.428,0.506,0.84,0.471
"RREC, Stuttgart",rel_sw_6in,80,0.434,0.519,0.719,0.463
"RREC, Stuttgart",rel_sw_6in,81,0.428,0.498,0.744,0.456
"RREC, Stuttgart",rel_sw_6in,82,0.423,0.507,0.661,0.45
"RREC, Stuttgart",rel_sw_6in,83,0.422,0.503,0.679,0.445
"RREC, Stuttgart",rel_sw_6in,84,0.417,0.514,0.693,0.44
"RREC, Stuttgart",rel_sw_6in,85,0.413,0.514,0.707,0.435
"RREC, Stuttgart",rel_sw_6in,86,0.428,0.507,0.764,0.431
"RREC, Stuttgart",rel_sw_6in,87,0.42,0.497,0.72,0.427
"RREC, Stuttgart",rel_sw_6in,88,0.416,0.515,0.805,0.423
"RREC, Stuttgart",rel_sw_6in,89,0.411,0.522,0.736,0.419
"RREC, Stuttgart",rel_sw_6in,90,0.411,0.521,0.745,0.416
"RREC, Stuttgart",rel_sw_6in,91,0.407,0.502,0.744,0.412
"RREC, Stuttgart",rel_sw_6in,92,0.403,0.505,0.683,0.409
"RREC, Stuttgart",rel_sw_6in,93,0.401,0.504,0.787,0.405
"RREC, Stuttgart",rel_sw_6in,94,0.43,0.519,0.842,0.565
"RREC, Stuttgart",rel_sw_6in,95,0.424,0.518,0.975,0.518
"RREC, Stuttgart",rel_sw_6in,96,0.426,0.515,0.982,0.491
"RREC, Stuttgart",rel_sw_6in,97,0.439,0.506,0.819,0.477
"RREC, Stuttgart",rel_sw_6in,98,0.436,0.499,0.748,0.466
"RREC, Stuttgart",rel_sw_6in,99,0.43,0.501,0.642,0.458
"RREC, Stuttgart",rel_sw_6in,100,0.43,0.498,0.729,0.451
"RREC, Stuttgart",rel_sw_6in,101,0.434,0.499,0.791,0.445
"RREC, Stuttgart",rel_sw_6in,102,0.429,0.517,0.823,0.439
"RREC, Stuttgart",rel_sw_6in,103,0.435,0.522,0.87,0.434
"RREC, Stuttgart",rel_sw_6in,104,0.43,0.54,0.958,0.429
"RREC, Stuttgart",rel_sw_6in,105,0.426,0.53,0.791,0.424
"RREC, Stuttgart",rel_sw_6in,106,0.421,0.514,0.672,0.425
"RREC, Stuttgart",rel_sw_6in,107,0.417,0.501,0.658,0.421
"RREC, Stuttgart",rel_sw_6in,108,0.413,0.491,0.71,0.445
"RREC, Stuttgart",rel_sw_6in,109,0.418,0.484,0.681,0.417
"RREC, Stuttgart",rel_sw_6in,110,0.422,0.494,0.672,0.413
"RREC, Stuttgart",rel_sw_6in,111,0.427,0.504,0.716,0.409
"RREC, Stuttgart",rel_sw_6in,112,0.423,0.512,0.698,0.406
"RREC, Stuttgart",rel_sw_6in,113,0.426,0.507,0.805,0.402
"RREC, Stuttgart",rel_sw_6in,114,0.421,0.515,0.683,0.553
"RREC, Stuttgart",rel_sw_6in,115,0.417,0.523,0.711,0.649
"RREC, Stuttgart",rel_sw_6in,116,0.412,0.525,0.879,0.583
"RREC, Stuttgart",rel_sw_6in,117,0.408,0.523,0.897,0.55
"RREC, Stuttgart",rel_sw_6in,118,0.404,0.507,0.895,0.674
"RREC, Stuttgart",rel_sw_6in,119,0.401,0.529,0.876,0.654
"RREC, Stuttgart",rel_sw_6in,120,0.397,0.535,0.761,0.584
"RREC, Stuttgart",rel_sw_6in,121,0.394,0.521,0.864,0.536
"RREC, Stuttgart",rel_sw_6in,122,0.432,0.53,0.927,0.513
"RREC, Stuttgart",rel_sw_6in,123,0.428,0.527,0.897,0.498
"RREC, Stuttgart",rel_sw_6in,124,0.423,0.526,0.761,0.486
"RREC, Stuttgart",rel_sw_6in,125,0.423,0.514,0.78,0.545
"RREC, Stuttgart",rel_sw_6in,126,0.421,0.494,0.896,0.634
"RREC, Stuttgart",rel_sw_6in,127,0.426,0.494,0.752,0.555
"RREC, Stuttgart",rel_sw_6in,128,0.424,0.505,0.713,0.511
"RREC, Stuttgart",rel_sw_6in,129,0.42,0.505,0.75,0.491
"RREC, Stuttgart",rel_sw_6in,130,0.417,0.506,0.777,0.524
"RREC, Stuttgart",rel_sw_6in,131,0.413,0.49,0.746,0.489
"RREC, Stuttgart",rel_sw_6in,132,0.422,0.492,0.714,0.471
"RREC, Stuttgart",rel_sw_6in,133,0.419,0.509,0.657,0.46
"RREC, Stuttgart",rel_sw_6in,134,0.415,0.489,0.684,0.451
"RREC, Stuttgart",rel_sw_6in,135,0.412,0.488,0.67,0.444
"RREC, Stuttgart",rel_sw_6in,136,0.408,0.477,0.675,0.438
"RREC, Stuttgart",rel_sw_6in,137,0.408,0.479,0.75,0.432
"RREC, Stuttgart",rel_sw_6in,138,0.405,0.474,0.663,0.427
"RREC, Stuttgart",rel_sw_6in,139,0.401,0.479,0.68,0.555
"RREC, Stuttgart",rel_sw_6in,140,0.398,0.482,0.712,0.565
"RREC, Stuttgart",rel_sw_6in,141,0.395,0.472,0.677,0.59
"RREC, Stuttgart",rel_sw_6in,142,0.392,0.46,0.637,0.711
"RREC, Stuttgart",rel_sw_6in,143,0.389,0.459,0.613,0.729
"RREC, Stuttgart",rel_sw_6in,144,0.386,0.47,0.675,0.636
"RREC, Stuttgart",rel_sw_6in,145,0.39,0.461,0.701,0.602
"RREC, Stuttgart",rel_sw_6in,146,0.387,0.48,0.788,0.584
"RREC, Stuttgart",rel_sw_6in,147,0.39,0.491,0.712,0.575
"RREC, Stuttgart",rel_sw_6in,148,0.434,0.484,0.711,0.652
"RREC, Stuttgart",rel_sw_6in,149,0.436,0.501,0.677,0.606
"RREC, Stuttgart",rel_sw_6in,150,0.433,0.5,0.689,0.545
"RREC, Stuttgart",rel_sw_6in,151,0.433,0.483,0.646,0.506
"RREC, Stuttgart",rel_sw_6in,152,0.434,0.484,0.67,0.512
"RREC, Stuttgart",rel_sw_6in,153,0.435,0.486,0.645,0.484
"RREC, Stuttgart",rel_sw_6in,154,0.435,0.489,0.673,0.463
"RREC, Stuttgart",rel_sw_6in,155,0.432,0.484,0.702,0.449
"RREC, Stuttgart",rel_sw_6in,156,0.431,0.468,0.706,0.437
"RREC, Stuttgart",rel_sw_6in,157,0.434,0.486,0.66,0.477
"RREC, Stuttgart",rel_sw_6in,158,0.432,0.478,0.723,0.539
"RREC, Stuttgart",rel_sw_6in,159,0.431,0.467,0.862,0.547
"RREC, Stuttgart",rel_sw_6in,160,0.432,0.471,0.929,0.495
"RREC, Stuttgart",rel_sw_6in,161,0.43,0.49,0.852,0.462
"RREC, Stuttgart",rel_sw_6in,162,0.427,0.498,0.705,0.444
"RREC, Stuttgart",rel_sw_6in,163,0.428,0.485,0.672,0.461
"RREC, Stuttgart",rel_sw_6in,164,0.432,0.489,0.642,0.53
"RREC, Stuttgart",rel_sw_6in,165,0.427,0.481,0.704,0.53
"RREC, Stuttgart",rel_sw_6in,166,0.429,0.482,0.63,0.496
"RREC, Stuttgart",rel_sw_6in,167,0.426,0.476,0.765,0.457
"RREC, Stuttgart",rel_sw_6in,168,0.427,0.482,0.827,0.437
"RREC, Stuttgart",rel_sw_6in,169,0.424,0.485,0.688,0.482
"RREC, Stuttgart",rel_sw_6in,170,0.418,0.481,0.64,0.496
"RREC, Stuttgart",rel_sw_6in,171,0.426,0.492,0.585,0.567
"RREC, Stuttgart",rel_sw_6in,172,0.429,0.487,0.574,0.547
"RREC, Stuttgart",rel_sw_6in,173,0.422,0.484,0.622,0.612
"RREC, Stuttgart",rel_sw_6in,174,0.43,0.488,0.691,0.558
"RREC, Stuttgart",rel_sw_6in,175,0.425,0.492,0.676,0.525
"RREC, Stuttgart",rel_sw_6in,176,0.43,0.499,0.627,0.497
"RREC, Stuttgart",rel_sw_6in,177,0.43,0.505,0.659,0.481
"RREC, Stuttgart",rel_sw_6in,178,0.435,0.505,0.607,0.45
"RREC, Stuttgart",rel_sw_6in,179,0.419,0.491,0.648,0.42
"RREC, Stuttgart",rel_sw_6in,180,0.419,0.5,0.694,0.49
"RREC, Stuttgart",rel_sw_6in,181,0.441,0.512,0.745,0.454
"RREC, Stuttgart",rel_sw_6in,182,0.44,0.505,0.826,0.507
"RREC, Stuttgart",rel_sw_6in,183,0.436,0.499,0.733,0.494
"RREC, Stuttgart",rel_sw_6in,184,0.453,0.5,0.687,0.474
"RREC, Stuttgart",rel_sw_6in,185,0.434,0.505,0.66,0.497
"RREC, Stuttgart",rel_sw_6in,186,0.44,0.514,0.732,0.516
"RREC, Stuttgart",rel_sw_6in,187,0.436,0.51,0.643,0.503
"RREC, Stuttgart",rel_sw_6in,188,0.462,0.514,0.627,0.483
"RREC, Stuttgart",rel_sw_6in,189,0.444,0.505,0.6,0.46
"RREC, Stuttgart",rel_sw_6in,190,0.435,0.513,0.658,0.534
"RREC, Stuttgart",rel_sw_6in,191,0.446,0.514,0.741,0.51
"RREC, Stuttgart",rel_sw_6in,192,0.441,0.512,0.656,0.523
"RREC, Stuttgart",rel_sw_6in,193,0.443,0.512,0.76,0.542
"RREC, Stuttgart",rel_sw_6in,194,0.447,0.505,0.743,0.519
"RREC, Stuttgart",rel_sw_6in,195,0.469,0.512,0.697,0.565
"RREC, Stuttgart",rel_sw_6in,196,0.437,0.511,0.782,0.633
"RREC, Stuttgart",rel_sw_6in,197,0.451,0.513,0.855,0.565
"RREC, Stuttgart",rel_sw_6in,198,0.46,0.517,0.725,0.536
"RREC, Stuttgart",rel_sw_6in,199,0.426,0.51,0.695,0.5
"RREC, Stuttgart",rel_sw_6in,200,0.437,0.497,0.664,0.467
"RREC, Stuttgart",rel_sw_6in,201,0.449,0.514,0.605,0.472
"RREC, Stuttgart",rel_sw_6in,202,0.459,0.506,0.694,0.455
"RREC, Stuttgart",rel_sw_6in,203,0.445,0.502,0.624,0.51
"RREC, Stuttgart",rel_sw_6in,204,0.435,0.515,0.598,0.484
"RREC, Stuttgart",rel_sw_6in,205,0.462,0.511,0.624,0.515
"RREC, Stuttgart",rel_sw_6in,206,0.434,0.495,0.68,0.53
"RREC, Stuttgart",rel_sw_6in,207,0.456,0.506,0.664,0.5
"RREC, Stuttgart",rel_sw_6in,208,0.439,0.515,0.694,0.467
"RREC, Stuttgart",rel_sw_6in,209,0.44,0.512,0.687,0.506
"RREC, Stuttgart",rel_sw_6in,210,0.45,0.518,0.748,0.531
"RREC, Stuttgart",rel_sw_6in,211,0.45,0.514,0.859,0.506
"RREC, Stuttgart",rel_sw_6in,212,0.436,0.513,0.725,0.513
"RREC, Stuttgart",rel_sw_6in,213,0.434,0.51,0.744,0.495
"RREC, Stuttgart",rel_sw_6in,214,0.428,0.5,0.658,NA
"RREC, Stuttgart",rel_sw_6in,215,0.445,0.5,0.597,NA
"RREC, Stuttgart",rel_sw_6in,216,0.447,0.518,0.621,NA
